CaseID,Activity,EventType,Resource,Timestamp
86,Activity 1,assign,Role #1,2020-01-14T07:02:12.508-06:00
86,Activity 2,assign,Role #1,2020-01-28T02:03:21.649-06:00
86,Activity 6,assign,Role #3,2020-04-01T02:16:46.787-06:00
86,Activity 7,assign,Role #3,2020-04-01T03:28:06.459-06:00
86,Activity 8,assign,Role #4,2020-04-01T04:40:40.001-06:00
157,Activity 1,assign,Role #1,2020-01-15T04:03:19.299-06:00
157,Activity 2,assign,Role #1,2020-02-06T02:26:51.073-06:00
157,Activity 3,assign,Role #2,2020-04-07T03:20:01.342-05:00
157,Activity 4,assign,Role #2,2020-04-07T04:15:06.630-05:00
157,Activity 5,assign,Role #2,2020-04-07T04:15:06.630-05:00
157,Activity 8,assign,Role #4,2020-04-07T04:53:08.443-05:00
60,Activity 1,assign,Role #1,2020-01-14T05:06:39.016-06:00
60,Activity 2,assign,Role #1,2020-01-22T03:48:41.172-06:00
60,Activity 3,assign,Role #2,2020-03-31T02:24:36.894-06:00
60,Activity 4,assign,Role #2,2020-03-31T03:21:24.846-06:00
60,Activity 5,assign,Role #2,2020-03-31T03:21:24.846-06:00
60,Activity 8,assign,Role #4,2020-03-31T04:12:07.534-06:00
61,Activity 1,assign,Role #1,2020-01-14T05:19:14.468-06:00
61,Activity 2,assign,Role #1,2020-01-23T02:00:03.188-06:00
61,Activity 3,assign,Role #2,2020-03-31T02:32:28.650-06:00
61,Activity 4,assign,Role #2,2020-03-31T03:25:10.434-06:00
61,Activity 5,assign,Role #2,2020-03-31T03:25:10.434-06:00
61,Activity 8,assign,Role #4,2020-03-31T04:14:30.766-06:00
370,Activity 1,assign,Role #1,2020-01-17T06:37:56.144-06:00
370,Activity 2,assign,Role #1,2020-03-10T02:23:35.173-06:00
370,Activity 6,assign,Role #3,2020-04-22T03:20:49.779-05:00
370,Activity 7,assign,Role #3,2020-04-22T04:42:33.190-05:00
370,Activity 8,assign,Role #4,2020-04-22T06:06:53.015-05:00
259,Activity 1,assign,Role #1,2020-01-16T05:31:11.629-06:00
259,Activity 2,assign,Role #1,2020-02-20T03:39:30.110-06:00
259,Activity 6,assign,Role #3,2020-04-14T03:36:48.809-05:00
259,Activity 7,assign,Role #3,2020-04-15T04:26:05.994-05:00
259,Activity 8,assign,Role #4,2020-04-15T05:57:55.315-05:00
62,Activity 1,assign,Role #1,2020-01-14T05:27:48.061-06:00
62,Activity 2,assign,Role #1,2020-01-22T03:59:34.351-06:00
62,Activity 3,assign,Role #2,2020-03-31T02:21:43.250-06:00
62,Activity 4,assign,Role #2,2020-03-31T03:11:30.114-06:00
62,Activity 5,assign,Role #2,2020-03-31T03:11:30.114-06:00
62,Activity 8,assign,Role #4,2020-03-31T03:39:42.569-06:00
371,Activity 1,assign,Role #1,2020-01-17T06:38:18.115-06:00
371,Activity 2,assign,Role #1,2020-03-10T02:38:49.640-06:00
371,Activity 3,assign,Role #2,2020-04-22T03:27:57.554-05:00
371,Activity 4,assign,Role #2,2020-04-22T04:16:19.497-05:00
371,Activity 5,assign,Role #2,2020-04-22T04:16:19.497-05:00
371,Activity 8,assign,Role #4,2020-04-22T04:51:38.065-05:00
255,Activity 1,assign,Role #1,2020-01-16T05:17:31.930-06:00
255,Activity 2,assign,Role #1,2020-02-20T03:05:03.302-06:00
255,Activity 3,assign,Role #2,2020-04-14T03:24:51.144-05:00
255,Activity 4,assign,Role #2,2020-04-14T04:16:30.577-05:00
255,Activity 5,assign,Role #2,2020-04-14T04:16:30.577-05:00
255,Activity 8,assign,Role #4,2020-04-14T04:59:01.859-05:00
254,Activity 1,assign,Role #1,2020-01-16T05:16:24.971-06:00
254,Activity 2,assign,Role #1,2020-02-20T02:53:02.762-06:00
254,Activity 3,assign,Role #2,2020-04-14T03:14:02.829-05:00
254,Activity 4,assign,Role #2,2020-04-14T04:13:00.171-05:00
254,Activity 5,assign,Role #2,2020-04-14T04:13:00.171-05:00
254,Activity 8,assign,Role #4,2020-04-14T04:36:35.204-05:00
140,Activity 1,assign,Role #1,2020-01-14T10:46:39.991-06:00
140,Activity 2,assign,Role #1,2020-02-04T02:59:36.780-06:00
140,Activity 6,assign,Role #3,2020-04-06T03:57:37.278-05:00
140,Activity 7,assign,Role #3,2020-04-08T04:09:31.976-05:00
140,Activity 8,assign,Role #4,2020-04-08T05:05:08.932-05:00
376,Activity 1,assign,Role #1,2020-01-17T06:58:22.190-06:00
376,Activity 2,assign,Role #1,2020-03-10T03:30:47.745-06:00
376,Activity 6,assign,Role #3,2020-04-22T03:52:17.835-05:00
376,Activity 7,assign,Role #3,2020-04-22T04:43:25.130-05:00
376,Activity 8,assign,Role #4,2020-04-22T06:01:27.557-05:00
69,Activity 1,assign,Role #1,2020-01-14T05:42:28.469-06:00
69,Activity 2,assign,Role #1,2020-01-23T03:30:09.969-06:00
69,Activity 3,assign,Role #2,2020-03-31T02:59:09.077-06:00
69,Activity 4,assign,Role #2,2020-03-31T03:35:15.918-06:00
69,Activity 5,assign,Role #2,2020-03-31T03:35:15.918-06:00
69,Activity 8,assign,Role #4,2020-03-31T04:33:54.144-06:00
141,Activity 1,assign,Role #1,2020-01-14T10:48:20.959-06:00
141,Activity 2,assign,Role #1,2020-02-04T03:00:04.586-06:00
141,Activity 3,assign,Role #2,2020-04-06T04:00:34.849-05:00
141,Activity 4,assign,Role #2,2020-04-06T04:21:02.232-05:00
141,Activity 5,assign,Role #2,2020-04-06T04:21:02.232-05:00
141,Activity 8,assign,Role #4,2020-04-06T04:47:20.183-05:00
374,Activity 1,assign,Role #1,2020-01-17T06:53:54.586-06:00
374,Activity 2,assign,Role #1,2020-03-10T03:07:11.857-06:00
374,Activity 6,assign,Role #3,2020-04-22T03:46:16.462-05:00
374,Activity 7,assign,Role #3,2020-04-22T04:43:25.328-05:00
374,Activity 8,assign,Role #4,2020-04-22T05:57:15.075-05:00
375,Activity 1,assign,Role #1,2020-01-17T06:55:16.980-06:00
375,Activity 2,assign,Role #1,2020-03-10T03:14:48.821-06:00
375,Activity 6,assign,Role #3,2020-04-22T03:58:28.213-05:00
375,Activity 7,assign,Role #3,2020-04-22T04:42:54.211-05:00
375,Activity 8,assign,Role #4,2020-04-22T05:56:51.984-05:00
256,Activity 1,assign,Role #1,2020-01-16T05:22:57.258-06:00
256,Activity 2,assign,Role #1,2020-02-20T03:14:05.632-06:00
256,Activity 6,assign,Role #3,2020-04-14T03:26:20.699-05:00
256,Activity 7,assign,Role #3,2020-04-15T04:23:55.127-05:00
256,Activity 8,assign,Role #4,2020-04-15T05:40:26.595-05:00
373,Activity 1,assign,Role #1,2020-01-17T06:48:15.894-06:00
373,Activity 2,assign,Role #1,2020-03-10T03:00:38.240-06:00
373,Activity 3,assign,Role #2,2020-04-22T03:40:21.041-05:00
373,Activity 4,assign,Role #2,2020-04-22T04:24:16.695-05:00
373,Activity 5,assign,Role #2,2020-04-22T04:24:16.695-05:00
373,Activity 8,assign,Role #4,2020-04-22T05:07:17.606-05:00
372,Activity 1,assign,Role #1,2020-01-17T06:39:27.223-06:00
372,Activity 2,assign,Role #1,2020-03-10T02:39:25.642-06:00
372,Activity 6,assign,Role #3,2020-04-22T03:31:46.823-05:00
372,Activity 7,assign,Role #3,2020-04-22T04:44:59.703-05:00
372,Activity 8,assign,Role #4,2020-04-22T06:12:21.662-05:00
257,Activity 1,assign,Role #1,2020-01-16T05:27:47.308-06:00
257,Activity 2,assign,Role #1,2020-02-20T03:21:20.948-06:00
257,Activity 6,assign,Role #3,2020-04-14T03:33:52.650-05:00
257,Activity 7,assign,Role #3,2020-04-15T04:25:44.404-05:00
257,Activity 8,assign,Role #4,2020-04-15T05:35:44.775-05:00
258,Activity 1,assign,Role #1,2020-01-16T05:30:13.904-06:00
258,Activity 2,assign,Role #1,2020-02-20T03:40:23.876-06:00
258,Activity 6,assign,Role #3,2020-04-14T03:45:56.286-05:00
258,Activity 7,assign,Role #3,2020-04-15T04:27:51.705-05:00
258,Activity 8,assign,Role #4,2020-04-15T05:53:03.141-05:00
366,Activity 1,assign,Role #1,2020-01-17T06:08:55.362-06:00
366,Activity 2,assign,Role #1,2020-03-09T03:39:51.246-06:00
366,Activity 3,assign,Role #2,2020-04-22T03:03:30.431-05:00
366,Activity 4,assign,Role #2,2020-04-22T04:18:47.860-05:00
366,Activity 5,assign,Role #2,2020-04-22T04:18:47.860-05:00
366,Activity 8,assign,Role #4,2020-04-22T04:55:21.004-05:00
377,Activity 1,assign,Role #1,2020-01-17T07:03:21.506-06:00
377,Activity 2,assign,Role #1,2020-03-10T03:36:51.612-06:00
377,Activity 3,assign,Role #2,2020-04-22T04:10:13.631-05:00
377,Activity 4,assign,Role #2,2020-04-22T04:38:46.866-05:00
377,Activity 5,assign,Role #2,2020-04-22T04:38:46.866-05:00
377,Activity 8,assign,Role #4,2020-04-22T05:08:59.533-05:00
367,Activity 1,assign,Role #1,2020-01-17T06:09:29.045-06:00
367,Activity 2,assign,Role #1,2020-03-09T03:46:42.800-06:00
367,Activity 3,assign,Role #2,2020-04-22T03:07:37.335-05:00
367,Activity 4,assign,Role #2,2020-04-22T04:08:38.406-05:00
367,Activity 5,assign,Role #2,2020-04-22T04:08:38.406-05:00
367,Activity 8,assign,Role #4,2020-04-22T04:35:02.948-05:00
368,Activity 1,assign,Role #1,2020-01-17T06:20:56.352-06:00
368,Activity 2,assign,Role #1,2020-03-10T02:00:34.590-06:00
368,Activity 6,assign,Role #3,2020-04-22T03:11:03.612-05:00
368,Activity 7,assign,Role #3,2020-04-22T04:43:35.180-05:00
368,Activity 8,assign,Role #4,2020-04-22T06:06:18.456-05:00
378,Activity 1,assign,Role #1,2020-01-17T07:04:30.056-06:00
378,Activity 2,assign,Role #1,2020-03-10T03:53:52.032-06:00
378,Activity 3,assign,Role #2,2020-04-22T04:08:10.360-05:00
378,Activity 4,assign,Role #2,2020-04-22T04:28:15.218-05:00
378,Activity 5,assign,Role #2,2020-04-22T04:28:15.218-05:00
378,Activity 8,assign,Role #4,2020-04-22T05:03:51.999-05:00
379,Activity 1,assign,Role #1,2020-01-17T07:07:52.133-06:00
379,Activity 2,assign,Role #1,2020-03-10T03:58:26.883-06:00
379,Activity 3,assign,Role #2,2020-04-22T04:19:51.151-05:00
379,Activity 4,assign,Role #2,2020-04-22T05:01:52.287-05:00
379,Activity 5,assign,Role #2,2020-04-22T05:01:52.287-05:00
379,Activity 8,assign,Role #4,2020-04-22T05:24:49.706-05:00
369,Activity 1,assign,Role #1,2020-01-17T06:26:50.928-06:00
369,Activity 2,assign,Role #1,2020-03-10T02:09:08.494-06:00
369,Activity 3,assign,Role #2,2020-04-22T03:17:50.401-05:00
369,Activity 4,assign,Role #2,2020-04-22T04:14:47.618-05:00
369,Activity 5,assign,Role #2,2020-04-22T04:14:47.618-05:00
369,Activity 8,assign,Role #4,2020-04-22T04:35:06.320-05:00
380,Activity 1,assign,Role #1,2020-01-17T07:08:39.353-06:00
380,Activity 2,assign,Role #1,2020-03-11T02:10:53.405-06:00
380,Activity 3,assign,Role #2,2020-04-22T04:18:19.267-05:00
380,Activity 4,assign,Role #2,2020-04-22T04:47:33.065-05:00
380,Activity 5,assign,Role #2,2020-04-22T04:47:33.065-05:00
380,Activity 8,assign,Role #4,2020-04-22T05:20:30.748-05:00
50,Activity 1,assign,Role #1,2020-01-14T03:53:50.271-06:00
50,Activity 2,assign,Role #1,2020-01-22T02:16:53.430-06:00
50,Activity 6,assign,Role #3,2020-03-30T03:39:28.559-06:00
50,Activity 7,assign,Role #3,2020-04-01T03:09:47.585-06:00
50,Activity 8,assign,Role #4,2020-04-01T03:46:02.468-06:00
70,Activity 1,assign,Role #1,2020-01-14T05:44:43.106-06:00
70,Activity 2,assign,Role #1,2020-01-23T03:42:28.741-06:00
70,Activity 6,assign,Role #3,2020-03-31T03:07:37.214-06:00
70,Activity 7,assign,Role #3,2020-04-01T03:19:49.588-06:00
70,Activity 8,assign,Role #4,2020-04-01T04:23:40.562-06:00
72,Activity 1,assign,Role #1,2020-01-14T05:46:50.717-06:00
72,Activity 2,assign,Role #1,2020-01-27T02:04:08.177-06:00
72,Activity 3,assign,Role #2,2020-03-31T03:16:54.805-06:00
72,Activity 4,assign,Role #2,2020-03-31T03:54:30.651-06:00
72,Activity 5,assign,Role #2,2020-03-31T03:54:30.651-06:00
72,Activity 8,assign,Role #4,2020-03-31T04:53:06.486-06:00
51,Activity 1,assign,Role #1,2020-01-14T03:57:29.276-06:00
51,Activity 2,assign,Role #1,2020-01-22T02:09:36.171-06:00
51,Activity 3,assign,Role #2,2020-03-30T03:25:45.197-06:00
51,Activity 4,assign,Role #2,2020-03-30T04:01:30.575-06:00
51,Activity 5,assign,Role #2,2020-03-30T04:01:30.575-06:00
51,Activity 8,assign,Role #4,2020-03-30T04:12:31.925-06:00
360,Activity 1,assign,Role #1,2020-01-17T05:53:12.985-06:00
360,Activity 2,assign,Role #1,2020-03-09T02:27:26.442-06:00
360,Activity 6,assign,Role #3,2020-04-21T04:27:20.575-05:00
360,Activity 7,assign,Role #3,2020-04-22T04:35:40.381-05:00
360,Activity 8,assign,Role #4,2020-04-22T05:58:06.784-05:00
381,Activity 1,assign,Role #1,2020-01-17T07:14:30.746-06:00
381,Activity 2,assign,Role #1,2020-03-11T02:14:54.687-06:00
381,Activity 3,assign,Role #2,2020-04-22T04:29:47.426-05:00
381,Activity 4,assign,Role #2,2020-04-22T05:20:25.716-05:00
381,Activity 5,assign,Role #2,2020-04-22T05:20:25.716-05:00
381,Activity 8,assign,Role #4,2020-04-22T05:29:19.707-05:00
382,Activity 1,assign,Role #1,2020-01-17T07:15:09.481-06:00
382,Activity 2,assign,Role #1,2020-03-11T02:29:12.394-06:00
382,Activity 6,assign,Role #3,2020-04-22T04:31:53.399-05:00
382,Activity 7,assign,Role #3,2020-04-22T05:20:35.983-05:00
382,Activity 8,assign,Role #4,2020-04-22T06:27:34.628-05:00
249,Activity 1,assign,Role #1,2020-01-16T04:49:41.449-06:00
249,Activity 2,assign,Role #1,2020-02-20T02:06:59.867-06:00
249,Activity 3,assign,Role #2,2020-04-13T04:48:17.789-05:00
249,Activity 4,assign,Role #2,2020-04-13T05:46:54.619-05:00
249,Activity 5,assign,Role #2,2020-04-13T05:46:54.619-05:00
249,Activity 8,assign,Role #4,2020-04-13T06:11:42.488-05:00
73,Activity 1,assign,Role #1,2020-01-14T06:07:22.098-06:00
73,Activity 2,assign,Role #1,2020-01-27T02:12:52.538-06:00
73,Activity 3,assign,Role #2,2020-03-31T03:18:38.204-06:00
73,Activity 4,assign,Role #2,2020-03-31T04:06:59.184-06:00
73,Activity 5,assign,Role #2,2020-03-31T04:06:59.184-06:00
73,Activity 8,assign,Role #4,2020-03-31T05:09:04.479-06:00
266,Activity 1,assign,Role #1,2020-01-16T05:45:19.545-06:00
266,Activity 2,assign,Role #1,2020-02-24T02:57:03.246-06:00
266,Activity 3,assign,Role #2,2020-04-14T04:23:45.345-05:00
266,Activity 4,assign,Role #2,2020-04-14T04:56:33.613-05:00
266,Activity 5,assign,Role #2,2020-04-14T04:56:33.613-05:00
266,Activity 8,assign,Role #4,2020-04-14T05:29:02.205-05:00
244,Activity 1,assign,Role #1,2020-01-16T04:07:23.021-06:00
244,Activity 2,assign,Role #1,2020-02-19T03:14:09.125-06:00
244,Activity 6,assign,Role #3,2020-04-13T04:15:45.474-05:00
244,Activity 7,assign,Role #3,2020-04-15T04:07:26.334-05:00
244,Activity 8,assign,Role #4,2020-04-15T04:48:54.045-05:00
243,Activity 1,assign,Role #1,2020-01-16T03:59:30.520-06:00
243,Activity 2,assign,Role #1,2020-02-19T03:17:07.404-06:00
243,Activity 6,assign,Role #3,2020-04-13T04:28:41.189-05:00
243,Activity 7,assign,Role #3,2020-04-15T04:17:13.220-05:00
243,Activity 8,assign,Role #4,2020-04-15T05:27:36.243-05:00
71,Activity 1,assign,Role #1,2020-01-14T05:45:44.304-06:00
71,Activity 2,assign,Role #1,2020-01-23T03:49:16.605-06:00
71,Activity 3,assign,Role #2,2020-03-31T03:20:11.054-06:00
71,Activity 4,assign,Role #2,2020-03-31T04:03:56.293-06:00
71,Activity 5,assign,Role #2,2020-03-31T04:03:56.293-06:00
71,Activity 8,assign,Role #4,2020-03-31T04:52:39.519-06:00
265,Activity 1,assign,Role #1,2020-01-16T05:41:49.009-06:00
265,Activity 2,assign,Role #1,2020-02-24T02:56:58.732-06:00
265,Activity 3,assign,Role #2,2020-04-14T04:12:59.502-05:00
265,Activity 4,assign,Role #2,2020-04-14T04:34:05.170-05:00
265,Activity 5,assign,Role #2,2020-04-14T04:34:05.170-05:00
265,Activity 8,assign,Role #4,2020-04-14T05:17:19.355-05:00
387,Activity 1,assign,Role #1,2020-01-17T07:47:44.742-06:00
387,Activity 2,assign,Role #1,2020-03-11T03:15:45.259-06:00
387,Activity 6,assign,Role #3,2020-04-22T04:52:12.713-05:00
387,Activity 7,assign,Role #3,2020-04-22T06:11:02.978-05:00
387,Activity 8,assign,Role #4,2020-04-22T06:36:26.967-05:00
58,Activity 1,assign,Role #1,2020-01-14T04:49:42.787-06:00
58,Activity 2,assign,Role #1,2020-01-22T03:24:48.210-06:00
58,Activity 3,assign,Role #2,2020-03-31T02:07:45.633-06:00
58,Activity 4,assign,Role #2,2020-03-31T03:09:11.268-06:00
58,Activity 5,assign,Role #2,2020-03-31T03:09:11.268-06:00
58,Activity 8,assign,Role #4,2020-03-31T03:45:06.067-06:00
365,Activity 1,assign,Role #1,2020-01-17T06:06:25.465-06:00
365,Activity 2,assign,Role #1,2020-03-09T03:22:41.535-06:00
365,Activity 3,assign,Role #2,2020-04-21T04:50:33.294-05:00
365,Activity 4,assign,Role #2,2020-04-21T05:27:51.909-05:00
365,Activity 5,assign,Role #2,2020-04-21T05:27:51.909-05:00
365,Activity 8,assign,Role #4,2020-04-21T05:55:21.214-05:00
59,Activity 1,assign,Role #1,2020-01-14T04:57:07.646-06:00
59,Activity 2,assign,Role #1,2020-01-22T03:41:45.357-06:00
59,Activity 3,assign,Role #2,2020-03-31T02:16:12.741-06:00
59,Activity 4,assign,Role #2,2020-03-31T03:17:56.225-06:00
59,Activity 5,assign,Role #2,2020-03-31T03:17:56.225-06:00
59,Activity 8,assign,Role #4,2020-03-31T03:53:49.232-06:00
364,Activity 1,assign,Role #1,2020-01-17T05:59:00.261-06:00
364,Activity 2,assign,Role #1,2020-03-09T03:25:18.424-06:00
364,Activity 3,assign,Role #2,2020-04-21T04:56:51.086-05:00
364,Activity 4,assign,Role #2,2020-04-21T05:31:50.929-05:00
364,Activity 5,assign,Role #2,2020-04-21T05:31:50.929-05:00
364,Activity 8,assign,Role #4,2020-04-21T06:01:04.216-05:00
385,Activity 1,assign,Role #1,2020-01-17T07:44:51.417-06:00
385,Activity 2,assign,Role #1,2020-03-11T02:54:52.973-06:00
385,Activity 6,assign,Role #3,2020-04-22T04:50:29.769-05:00
385,Activity 7,assign,Role #3,2020-04-22T06:04:37.144-05:00
385,Activity 8,assign,Role #4,2020-04-22T06:28:51.240-05:00
386,Activity 1,assign,Role #1,2020-01-17T07:44:58.631-06:00
386,Activity 2,assign,Role #1,2020-03-11T03:12:27.590-06:00
386,Activity 3,assign,Role #2,2020-04-22T04:47:57.707-05:00
386,Activity 4,assign,Role #2,2020-04-22T05:24:20.405-05:00
386,Activity 5,assign,Role #2,2020-04-22T05:24:20.405-05:00
386,Activity 8,assign,Role #4,2020-04-22T05:36:11.579-05:00
245,Activity 1,assign,Role #1,2020-01-16T04:10:17.170-06:00
245,Activity 2,assign,Role #1,2020-02-19T03:38:01.172-06:00
245,Activity 6,assign,Role #3,2020-04-13T04:27:08.246-05:00
245,Activity 7,assign,Role #3,2020-04-15T04:18:49.153-05:00
245,Activity 8,assign,Role #4,2020-04-15T05:18:49.264-05:00
267,Activity 1,assign,Role #1,2020-01-16T05:50:12.416-06:00
267,Activity 2,assign,Role #1,2020-02-24T03:15:42.556-06:00
267,Activity 3,assign,Role #2,2020-04-14T04:27:01.956-05:00
267,Activity 4,assign,Role #2,2020-04-14T05:03:24.530-05:00
267,Activity 5,assign,Role #2,2020-04-14T05:03:24.530-05:00
267,Activity 8,assign,Role #4,2020-04-14T05:31:06.475-05:00
246,Activity 1,assign,Role #1,2020-01-16T04:13:48.168-06:00
246,Activity 2,assign,Role #1,2020-02-19T03:42:27.908-06:00
246,Activity 3,assign,Role #2,2020-04-13T04:34:24.091-05:00
246,Activity 4,assign,Role #2,2020-04-13T05:27:55.087-05:00
246,Activity 5,assign,Role #2,2020-04-13T05:27:55.087-05:00
246,Activity 8,assign,Role #4,2020-04-13T05:55:19.022-05:00
362,Activity 1,assign,Role #1,2020-01-17T05:55:41.820-06:00
362,Activity 2,assign,Role #1,2020-03-09T02:52:20.929-06:00
362,Activity 6,assign,Role #3,2020-04-21T04:39:52.524-05:00
362,Activity 7,assign,Role #3,2020-04-22T04:40:59.875-05:00
362,Activity 8,assign,Role #4,2020-04-22T05:56:38.422-05:00
383,Activity 1,assign,Role #1,2020-01-17T07:16:09.290-06:00
383,Activity 2,assign,Role #1,2020-03-11T02:37:09.998-06:00
383,Activity 6,assign,Role #3,2020-04-22T04:39:06.091-05:00
383,Activity 7,assign,Role #3,2020-04-22T05:43:36.515-05:00
383,Activity 8,assign,Role #4,2020-04-22T06:17:34.137-05:00
384,Activity 1,assign,Role #1,2020-01-17T07:31:36.343-06:00
384,Activity 2,assign,Role #1,2020-03-11T02:48:24.256-06:00
384,Activity 6,assign,Role #3,2020-04-22T04:38:35.380-05:00
384,Activity 7,assign,Role #3,2020-04-22T05:38:40.342-05:00
384,Activity 8,assign,Role #4,2020-04-22T06:23:10.242-05:00
361,Activity 1,assign,Role #1,2020-01-17T05:55:07.501-06:00
361,Activity 2,assign,Role #1,2020-03-09T02:46:13.599-06:00
361,Activity 3,assign,Role #2,2020-04-21T04:38:18.919-05:00
361,Activity 4,assign,Role #2,2020-04-21T05:14:33.943-05:00
361,Activity 5,assign,Role #2,2020-04-21T05:14:33.943-05:00
361,Activity 8,assign,Role #4,2020-04-21T05:44:41.899-05:00
363,Activity 1,assign,Role #1,2020-01-17T05:58:45.730-06:00
363,Activity 2,assign,Role #1,2020-03-09T03:06:02.975-06:00
363,Activity 3,assign,Role #2,2020-04-21T04:46:54.797-05:00
363,Activity 4,assign,Role #2,2020-04-21T05:21:57.749-05:00
363,Activity 5,assign,Role #2,2020-04-21T05:21:57.749-05:00
363,Activity 8,assign,Role #4,2020-04-21T05:49:55.193-05:00
268,Activity 1,assign,Role #1,2020-01-16T05:50:28.158-06:00
268,Activity 2,assign,Role #1,2020-02-24T03:18:04.483-06:00
268,Activity 6,assign,Role #3,2020-04-14T04:33:40.684-05:00
268,Activity 7,assign,Role #3,2020-04-15T04:29:58.651-05:00
268,Activity 8,assign,Role #4,2020-04-15T06:02:09.015-05:00
248,Activity 1,assign,Role #1,2020-01-16T04:36:19.833-06:00
248,Activity 2,assign,Role #1,2020-02-20T02:03:14.318-06:00
248,Activity 3,assign,Role #2,2020-04-13T04:43:40.386-05:00
248,Activity 4,assign,Role #2,2020-04-13T05:38:42.710-05:00
248,Activity 5,assign,Role #2,2020-04-13T05:38:42.710-05:00
248,Activity 8,assign,Role #4,2020-04-13T05:59:41.879-05:00
247,Activity 1,assign,Role #1,2020-01-16T04:18:38.899-06:00
247,Activity 2,assign,Role #1,2020-02-19T03:51:12.455-06:00
247,Activity 6,assign,Role #3,2020-04-13T04:38:38.203-05:00
247,Activity 7,assign,Role #3,2020-04-15T04:21:38.879-05:00
247,Activity 8,assign,Role #4,2020-04-15T05:31:47.819-05:00
269,Activity 1,assign,Role #1,2020-01-16T05:53:53.612-06:00
269,Activity 2,assign,Role #1,2020-02-24T03:40:26.416-06:00
269,Activity 6,assign,Role #3,2020-04-14T04:45:28.480-05:00
269,Activity 7,assign,Role #3,2020-04-15T04:33:00.568-05:00
269,Activity 8,assign,Role #4,2020-04-15T05:48:26.890-05:00
126,Activity 1,assign,Role #1,2020-01-14T10:00:23.195-06:00
126,Activity 2,assign,Role #1,2020-02-03T02:37:29.451-06:00
126,Activity 6,assign,Role #3,2020-04-02T03:42:28.673-06:00
126,Activity 7,assign,Role #3,2020-04-02T03:50:19.468-06:00
126,Activity 8,assign,Role #4,2020-04-02T04:00:32.071-06:00
147,Activity 1,assign,Role #1,2020-01-15T03:17:23.309-06:00
147,Activity 2,assign,Role #1,2020-02-05T02:24:05.402-06:00
147,Activity 6,assign,Role #3,2020-04-06T04:24:55.813-05:00
147,Activity 7,assign,Role #3,2020-04-08T04:15:58.762-05:00
147,Activity 8,assign,Role #4,2020-04-08T05:10:45.213-05:00
148,Activity 1,assign,Role #1,2020-01-15T03:18:00.077-06:00
148,Activity 2,assign,Role #1,2020-02-05T02:45:29.949-06:00
148,Activity 3,assign,Role #2,2020-04-06T04:37:22.716-05:00
148,Activity 4,assign,Role #2,2020-04-06T05:04:20.593-05:00
148,Activity 5,assign,Role #2,2020-04-06T05:04:20.593-05:00
148,Activity 8,assign,Role #4,2020-04-06T05:19:26.449-05:00
145,Activity 1,assign,Role #1,2020-01-15T03:05:06.348-06:00
145,Activity 2,assign,Role #1,2020-02-05T02:14:36.651-06:00
145,Activity 3,assign,Role #2,2020-04-06T04:20:07.525-05:00
145,Activity 4,assign,Role #2,2020-04-06T04:50:36.537-05:00
145,Activity 5,assign,Role #2,2020-04-06T04:50:36.537-05:00
145,Activity 8,assign,Role #4,2020-04-06T05:00:58.966-05:00
149,Activity 1,assign,Role #1,2020-01-15T03:26:59.557-06:00
149,Activity 2,assign,Role #1,2020-02-05T03:26:52.697-06:00
149,Activity 6,assign,Role #3,2020-04-06T04:46:14.274-05:00
149,Activity 7,assign,Role #3,2020-04-08T04:18:56.037-05:00
149,Activity 8,assign,Role #4,2020-04-08T05:21:00.319-05:00
123,Activity 1,assign,Role #1,2020-01-14T09:46:17.495-06:00
123,Activity 2,assign,Role #1,2020-02-03T02:27:18.415-06:00
123,Activity 6,assign,Role #3,2020-04-02T03:27:46.773-06:00
123,Activity 7,assign,Role #3,2020-04-02T03:40:11.574-06:00
123,Activity 8,assign,Role #4,2020-04-02T03:49:48.930-06:00
127,Activity 1,assign,Role #1,2020-01-14T10:03:24.007-06:00
127,Activity 2,assign,Role #1,2020-02-03T02:53:57.143-06:00
127,Activity 3,assign,Role #2,2020-04-02T03:51:31.149-06:00
127,Activity 4,assign,Role #2,2020-04-02T04:46:53.452-06:00
127,Activity 5,assign,Role #2,2020-04-02T04:46:53.452-06:00
127,Activity 8,assign,Role #4,2020-04-02T05:15:51.540-06:00
122,Activity 1,assign,Role #1,2020-01-14T09:43:53.343-06:00
122,Activity 2,assign,Role #1,2020-02-03T02:05:16.786-06:00
122,Activity 3,assign,Role #2,2020-04-02T03:18:46.125-06:00
122,Activity 4,assign,Role #2,2020-04-02T04:09:00.774-06:00
122,Activity 5,assign,Role #2,2020-04-02T04:09:00.774-06:00
122,Activity 8,assign,Role #4,2020-04-02T05:04:22.083-06:00
143,Activity 1,assign,Role #1,2020-01-15T03:02:09.807-06:00
143,Activity 2,assign,Role #1,2020-02-04T03:47:54.988-06:00
143,Activity 6,assign,Role #3,2020-04-06T04:10:11.942-05:00
143,Activity 7,assign,Role #3,2020-04-08T04:11:32.742-05:00
143,Activity 8,assign,Role #4,2020-04-08T05:08:13.669-05:00
144,Activity 1,assign,Role #1,2020-01-15T03:02:13.149-06:00
144,Activity 2,assign,Role #1,2020-02-04T03:53:47.909-06:00
144,Activity 6,assign,Role #3,2020-04-06T04:13:00.066-05:00
144,Activity 7,assign,Role #3,2020-04-08T04:17:29.339-05:00
144,Activity 8,assign,Role #4,2020-04-08T05:15:03.515-05:00
